NR_VOTAVEL,DS_CARGO,DS_SIT_TOT_TURNO,RECEITA_TOTAL,QTD_VOTOS,CUSTO_VOTO,VR_TOTAL_BEM_CANDIDATO,Recursos_partido,Recursos_proprios,Recursos_outros_candidatos,Recursos_pessoas_fisicas,Rendimentos_aplicacoes,Financiamento_Coletivo,origens_nao_identificadas,Comercio_bens_ou_eventos,Doacoes_Internet,0.000000000,0.000000000,0.000000000,0,0
11655,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00073714249,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23190,DEPUTADO ESTADUAL,NÃO ELEITO,0.003345072449,0.00073088669,0.003520593,-0.000000031,0.001656872,0.000903416,0.017942137,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4455,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00072358825,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13113,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00072098166,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70012,DEPUTADO ESTADUAL,SUPLENTE,0.001595048784,0.00071211927,0.001718671,-0.000000031,-0.000002047,-0.000000945,-0.000132548,0.006585106,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9015,DEPUTADO FEDERAL,SUPLENTE,0.000761799419,0.00070482083,0.000825110,-0.000000031,-0.000002047,0.005041187,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10456,DEPUTADO ESTADUAL,SUPLENTE,0.007495044285,0.00069960766,0.008252950,-0.000000031,0.009300298,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2121,DEPUTADO FEDERAL,NÃO ELEITO,0.001541523825,0.00069491580,0.001702021,0.001473517,0.001548344,0.000380297,-0.000132548,0.000980082,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65111,DEPUTADO ESTADUAL,SUPLENTE,0.001565048807,0.00069283053,0.001733471,-0.000000031,-0.000002047,-0.000000945,0.011387051,0.001542025,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1811,DEPUTADO FEDERAL,NÃO ELEITO,0.001883798564,0.00068605341,0.002109026,0.000620410,-0.000002047,0.011671418,-0.000132548,-0.000001775,-0.002063099,0.018566102,-0.003025794,#DIV/0!,,,,,,
17817,DEPUTADO ESTADUAL,SUPLENTE,0.031245026176,0.00068501078,0.035157825,-0.000000031,0.038757723,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5115,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00067771234,-0.000012950,0.008602501,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4511,DEPUTADO FEDERAL,SUPLENTE,0.038013771014,0.00067145653,0.043640178,0.000930631,0.046858515,-0.000000945,-0.000132548,0.000975965,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51777,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00066676467,-0.000012950,0.003362762,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3010,DEPUTADO FEDERAL,NÃO ELEITO,0.001833259852,0.00066050887,0.002133076,0.000867367,0.000168366,0.011163037,-0.000132548,-0.000001775,-0.002063099,0.000316937,-0.003025794,#DIV/0!,,,,,,
33190,DEPUTADO ESTADUAL,SUPLENTE,0.002220048307,0.00065425306,0.002608532,0.003412397,-0.000002047,0.010685021,0.002036414,0.001542025,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4077,DEPUTADO FEDERAL,SUPLENTE,0.013046940052,0.00063548564,0.015821391,0.003350353,0.016186390,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
21321,DEPUTADO ESTADUAL,SUPLENTE,0.002147003363,0.00061411164,0.002688083,-0.000000031,0.002667050,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90999,DEPUTADO ESTADUAL,SUPLENTE,0.000488799627,0.00061359032,0.000606807,0.028031589,-0.000002047,-0.000000945,0.004627119,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
14620,DEPUTADO ESTADUAL,SUPLENTE,0.010601291917,0.00061202637,0.013346061,0.051814862,0.003098735,-0.000000945,0.072166191,0.002494035,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20030,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00060107871,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65022,DEPUTADO ESTADUAL,SUPLENTE,0.000420049680,0.00059795081,0.000534656,0.002708689,-0.000002047,-0.000000945,0.001554423,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5055,DEPUTADO FEDERAL,NÃO ELEITO,0.000132549899,0.00059795081,0.000164652,-0.000000031,0.000168496,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5166,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00058804578,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13010,DEPUTADO ESTADUAL,SUPLENTE,0.003708359672,0.00058335393,0.004893309,0.007910598,-0.000002047,-0.000000945,0.029991927,0.002420190,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1812,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00057657680,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9006,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00057553417,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5150,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00057501285,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1370,DEPUTADO FEDERAL,SUPLENTE,0.002200048322,0.00057449153,0.002945236,0.027789543,0.002323540,0.002169128,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23444,DEPUTADO ESTADUAL,NÃO ELEITO,0.000034418724,0.00057292758,0.000040700,-0.000000031,0.000044465,0.000011344,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1833,DEPUTADO FEDERAL,NÃO ELEITO,0.000010049992,0.00056615046,0.000007400,0.003317408,-0.000002047,0.000015495,-0.000132548,0.000049685,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50456,DEPUTADO ESTADUAL,SUPLENTE,0.000375049714,0.00056510782,0.000505056,-0.000000031,0.000469272,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44321,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00056406519,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5112,DEPUTADO FEDERAL,SUPLENTE,0.000370049718,0.00056354387,0.000499506,0.003722618,0.000463071,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51222,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00056197992,-0.000012950,0.010485430,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4413,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00055624543,-0.000012950,0.003877728,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1842,DEPUTADO FEDERAL,NÃO ELEITO,0.000107549918,0.00055468148,0.000144302,0.000558366,-0.000002047,0.000738852,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23451,DEPUTADO ESTADUAL,NÃO ELEITO,0.001945048517,0.00054998963,0.002719533,0.011354079,0.001641368,-0.000000945,0.005892347,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28911,DEPUTADO ESTADUAL,SUPLENTE,0.000088799932,0.00054686172,0.000118401,0.000248146,-0.000002047,0.000615553,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5101,DEPUTADO FEDERAL,SUPLENTE,0.000370049718,0.00054373382,0.000518006,0.000930631,0.000463071,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1878,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00054269119,-0.000012950,0.000093035,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65200,DEPUTADO ESTADUAL,SUPLENTE,0.000501299618,0.00053695670,0.000714109,-0.000000031,-0.000002047,-0.000000945,0.002337659,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9013,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00052288113,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3110,DEPUTADO FEDERAL,SUPLENTE,0.001495048860,0.00052183850,0.002203377,0.001675161,0.001858422,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44556,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00051766796,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
33017,DEPUTADO ESTADUAL,SUPLENTE,0.001345048974,0.00051036952,0.002025775,0.002758826,-0.000002047,0.001643050,0.009266288,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4046,DEPUTADO FEDERAL,SUPLENTE,0.014910248631,0.00050984820,0.022535123,0.002388669,0.018497477,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50111,DEPUTADO ESTADUAL,SUPLENTE,0.000337549743,0.00050932689,0.000505056,0.016596779,0.000422761,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28627,DEPUTADO ESTADUAL,SUPLENTE,0.000182549861,0.00050932689,0.000270103,-0.000000031,0.000230512,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
22700,DEPUTADO ESTADUAL,SUPLENTE,0.003120047621,0.00050567767,0.004750857,-0.000000031,0.003873930,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5015,DEPUTADO FEDERAL,NÃO ELEITO,0.000120049908,0.00050463503,0.000177602,0.006948914,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1231,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00050411371,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5087,DEPUTADO FEDERAL,NÃO ELEITO,0.000711299458,0.00049890054,0.001093363,0.000543165,0.000886327,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1414,DEPUTADO FEDERAL,SUPLENTE,0.031640267124,0.00049785791,0.048977493,0.012153611,0.039247945,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13100,DEPUTADO ESTADUAL,SUPLENTE,0.000976261756,0.00049577264,0.001513318,-0.000000031,0.000773149,-0.000000945,0.002277410,0.000358445,-0.002063099,0.002888317,-0.003025794,#DIV/0!,,,,,,
17517,DEPUTADO ESTADUAL,SUPLENTE,0.001245049051,0.00048378234,0.001977674,0.001116764,0.001548344,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
12000,DEPUTADO ESTADUAL,SUPLENTE,0.003448797370,0.00047961181,0.005537117,-0.000000031,0.001548344,-0.000000945,0.017942137,0.001078885,-0.002063099,0.010730303,-0.003025794,#DIV/0!,,,,,,
28015,DEPUTADO ESTADUAL,SUPLENTE,0.000002474998,0.00047179205,0.000000000,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,0.001026284,-0.003025794,#DIV/0!,,,,,,
5005,DEPUTADO FEDERAL,NÃO ELEITO,0.001518798842,0.00047074941,0.002480880,-0.000000031,0.001887880,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44223,DEPUTADO ESTADUAL,NÃO ELEITO,0.000063799951,0.00046970678,0.000099901,0.000774156,-0.000002047,0.000410053,-0.000132548,-0.000001775,-0.002063099,-0.000198576,0.013691302,#DIV/0!,,,,,,
11233,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00046918546,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5012,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00046866415,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3000,DEPUTADO FEDERAL,NÃO ELEITO,0.000468220893,0.00046657888,0.000767759,0.004139070,0.000198986,0.000824011,-0.000132548,0.000545759,-0.002063099,0.006503095,0.029107809,#DIV/0!,,,,,,
5454,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00046501493,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
14222,DEPUTADO ESTADUAL,SUPLENTE,0.002495048098,0.00046397229,0.004140350,-0.000000031,0.003098735,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31444,DEPUTADO ESTADUAL,SUPLENTE,0.000238799818,0.00046240834,0.000394055,-0.000000031,-0.000002047,0.001601950,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
36111,DEPUTADO ESTADUAL,NÃO ELEITO,0.000120049908,0.00046136571,0.000196102,0.000620410,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65165,DEPUTADO ESTADUAL,SUPLENTE,0.001563798808,0.00046032307,0.002614082,-0.000000031,-0.000002047,-0.000000945,0.012579980,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10500,DEPUTADO ESTADUAL,SUPLENTE,0.030807526509,0.00045093936,0.052646087,-0.000000031,0.038215086,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1616,DEPUTADO FEDERAL,NÃO ELEITO,0.000209112341,0.00044676882,0.000357054,-0.000000031,-0.000002047,-0.000000945,0.001930979,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13000,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00044676882,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51000,DEPUTADO ESTADUAL,NÃO ELEITO,0.000282549785,0.00043947038,0.000492106,0.012874130,0.000308032,-0.000000945,-0.000132548,0.000152605,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
43999,DEPUTADO ESTADUAL,SUPLENTE,0.000536715841,0.00043686380,0.000941661,0.023823060,0.000669789,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27456,DEPUTADO ESTADUAL,SUPLENTE,0.000343799738,0.00043634248,0.000603107,-0.000000031,0.000401055,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10333,DEPUTADO ESTADUAL,SUPLENTE,0.002745047907,0.00042226692,0.005006161,-0.000000031,-0.000002047,-0.000000945,0.026376990,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65517,DEPUTADO ESTADUAL,SUPLENTE,0.000726299446,0.00041340452,0.001350516,-0.000000031,-0.000002047,-0.000000945,0.003904132,0.001284725,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23111,DEPUTADO ESTADUAL,NÃO ELEITO,0.002797547867,0.00041184057,0.005230013,-0.000000031,0.000106481,-0.000000945,0.017942137,0.003456337,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65513,DEPUTADO ESTADUAL,SUPLENTE,0.000516924606,0.00041131926,0.000963862,0.001050190,-0.000002047,-0.000000945,0.002488282,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40322,DEPUTADO ESTADUAL,SUPLENTE,0.000010049992,0.00041131926,0.000014800,-0.000000031,-0.000002047,-0.000000945,-0.000132548,0.000059977,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65010,DEPUTADO ESTADUAL,SUPLENTE,0.000413799684,0.00040454213,0.000784409,0.015511006,-0.000002047,-0.000000945,0.003904132,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9040,DEPUTADO FEDERAL,SUPLENTE,0.000182549861,0.00040454213,0.000344104,0.006204384,-0.000002047,-0.000000945,-0.000132548,0.000770125,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77377,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00040349950,-0.000012950,0.000093035,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1200,DEPUTADO FEDERAL,SUPLENTE,0.000022549983,0.00039359447,0.000040700,-0.000000031,-0.000002047,0.000179894,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13222,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00039203052,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20920,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00039046657,-0.000012950,0.002233558,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3332,DEPUTADO FEDERAL,SUPLENTE,0.000820049375,0.00038994525,0.001616920,0.003877728,-0.000002047,-0.000000945,0.007820314,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65665,DEPUTADO ESTADUAL,SUPLENTE,0.000696699469,0.00038942393,0.001374567,0.002590312,0.000308032,0.000338704,0.003723385,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27777,DEPUTADO ESTADUAL,SUPLENTE,0.000343799738,0.00038942393,0.000677108,0.004976111,0.000401055,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40140,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00038942393,-0.000012950,0.124385730,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65700,DEPUTADO ESTADUAL,SUPLENTE,0.000807549384,0.00038733867,0.001603969,-0.000000031,-0.000002047,-0.000000945,0.005289858,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65313,DEPUTADO ESTADUAL,SUPLENTE,0.003070047659,0.00038577471,0.006129124,-0.000000031,0.001548344,-0.000000945,0.015050187,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45678,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00038160418,0.000049951,-0.000000031,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44410,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00038056154,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51322,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00038056154,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28528,DEPUTADO ESTADUAL,SUPLENTE,0.000120049908,0.00037847627,0.000242353,0.001054719,-0.000002047,-0.000000945,-0.000132548,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1888,DEPUTADO FEDERAL,NÃO ELEITO,0.000045049966,0.00037743364,0.000088801,0.001395962,0.000059969,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20018,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00037586969,-0.000012950,0.015511006,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51001,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00037430574,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1213,DEPUTADO FEDERAL,SUPLENTE,0.000408799688,0.00037378442,0.000839910,0.000682455,-0.000002047,0.002719866,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45600,DEPUTADO ESTADUAL,SUPLENTE,0.021586453540,0.00036909256,0.045059145,0.003223090,0.026736204,0.000048375,-0.000132548,0.000106291,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5100,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00036909256,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4300,DEPUTADO FEDERAL,SUPLENTE,0.005961711704,0.00036857125,0.012459901,-0.000000031,0.007398485,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3666,DEPUTADO FEDERAL,NÃO ELEITO,0.000198799848,0.00036752861,0.000414405,-0.000000031,0.000152993,-0.000000945,-0.000132548,0.000322423,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77789,DEPUTADO ESTADUAL,NÃO ELEITO,0.000946299278,0.00036700730,0.001983224,-0.000000031,-0.000002047,0.000821052,0.001807468,0.002571225,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50345,DEPUTADO ESTADUAL,SUPLENTE,0.000773799410,0.00036648598,0.001624320,-0.000000031,0.000808808,-0.000000945,-0.000132548,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90333,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00036231544,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45111,DEPUTADO ESTADUAL,SUPLENTE,0.035927692605,0.00035814490,0.077284685,-0.000000031,0.044565697,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31677,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00035814490,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65234,DEPUTADO ESTADUAL,SUPLENTE,0.000563799570,0.00035762359,0.001211765,0.000434278,-0.000002047,-0.000000945,0.002940149,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
18111,DEPUTADO ESTADUAL,NÃO ELEITO,0.000829424368,0.00035397437,0.001803772,0.005180655,-0.000002047,0.004252891,-0.000132548,0.000770125,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45145,DEPUTADO ESTADUAL,SUPLENTE,0.034041899043,0.00035397437,0.074089696,0.000540032,0.042149203,-0.000000945,0.000469942,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5020,DEPUTADO FEDERAL,NÃO ELEITO,0.000268799795,0.00035241041,0.000584607,0.002233558,0.000337489,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13013,DEPUTADO ESTADUAL,SUPLENTE,0.000282549785,0.00035136778,0.000617907,-0.000000031,-0.000002047,-0.000000945,-0.000132548,0.001181805,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65122,DEPUTADO ESTADUAL,SUPLENTE,0.001057549194,0.00035084646,0.002319928,-0.000000031,-0.000002047,-0.000000945,0.010109774,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1840,DEPUTADO FEDERAL,NÃO ELEITO,0.000045049966,0.00034771856,0.000098051,-0.000000031,-0.000002047,0.000040155,-0.000132548,0.000178335,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31333,DEPUTADO ESTADUAL,SUPLENTE,0.000870049337,0.00034719724,0.001927723,0.000806543,0.000773149,-0.000000945,-0.000132548,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44777,DEPUTADO ESTADUAL,NÃO ELEITO,0.000000799999,0.00034719724,0.000000000,-0.000000031,-0.000002047,-0.000000945,-0.000132548,0.000021896,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
